name,city,price,stars,rating,image_url,buffet,pool,sea,view,review,status,rooms_available,event_image_url
Dana Pearl Inn,Da Nang,400000,2,3.2,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?auto=format&fit=crop&w=800&q=60,False,False,False,True,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Dana Pearl Danang Hotel sở hữu vị trí thuận tiện ngay trung tâm Đà Nẵng, chỉ vài phút di chuyển đến Cầu Rồng, sông Hàn và bãi biển Mỹ Khê nổi tiếng. Đây là điểm dừng chân lý tưởng cho du khách muốn kết hợp khám phá thành phố và tận hưởng kỳ nghỉ thoải mái bên bờ biển.
</p>
<img src='/static/images/hotels/Dana Pearl Inn Hotel/DanaPearlInnHotel_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn được thiết kế theo phong cách hiện đại, trẻ trung với không gian ấm cúng và tiện nghi. Các phòng nghỉ được trang bị điều hòa, TV màn hình phẳng, minibar và Wi-Fi tốc độ cao, mang đến sự thoải mái cho khách lưu trú dù là du lịch hay công tác.
</p>
<img src='/static/images/hotels/Dana Pearl Inn Hotel/DanaPearlInnHotel_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Bên cạnh đó, Dana Pearl Danang Hotel cung cấp nhiều tiện ích như nhà hàng phục vụ ẩm thực địa phương và quốc tế, dịch vụ lễ tân 24/7, hỗ trợ đặt tour và đưa đón sân bay. Nhân viên thân thiện, chuyên nghiệp luôn sẵn sàng hỗ trợ để chuyến đi của bạn trở nên dễ dàng và trọn vẹn hơn.
</p>
<img src='/static/images/hotels/Dana Pearl Inn Hotel/DanaPearlInnHotel_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Nhờ lợi thế vị trí và chất lượng dịch vụ chu đáo, Dana Pearl Danang Hotel là lựa chọn hấp dẫn cho những ai muốn trải nghiệm nhịp sống sôi động của Đà Nẵng trong một không gian nghỉ ngơi tiện nghi và thoải mái.
</p>",còn,1,
Thanh Binh Motel,Da Nang,250000,1,2.5,https://images.unsplash.com/photo-1600585154340-be6161a56a0c?auto=format&fit=crop&w=800&q=60,False,False,False,False,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Thanh Bình Motel là một lựa chọn lưu trú tiết kiệm và tiện nghi, tọa lạc gần khu vực trung tâm thành phố Đà Nẵng. Với vị trí thuận lợi, du khách dễ dàng di chuyển đến các điểm tham quan nổi tiếng như bãi biển Mỹ Khê, cầu Rồng và sông Hàn chỉ trong vài phút.
</p>
<img src='/static/images/hotels/Thanh Binh Motel/ThanhBinhMotel_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Các phòng nghỉ tại Thanh Bình Motel được thiết kế đơn giản nhưng sạch sẽ và đầy đủ tiện nghi cơ bản như điều hòa, TV, Wi-Fi miễn phí và phòng tắm riêng. Không gian yên tĩnh giúp du khách có được giấc ngủ thoải mái sau một ngày tham quan và vui chơi tại Đà Nẵng.
</p>
<img src='/static/images/hotels/Thanh Binh Motel/ThanhBinhMotel_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Motel cung cấp các dịch vụ hỗ trợ như lễ tân 24/7, cho thuê xe máy và tư vấn địa điểm du lịch, giúp du khách linh hoạt hơn trong hành trình khám phá thành phố. Nhân viên nhiệt tình và thân thiện luôn sẵn sàng hỗ trợ khi cần thiết.
</p>
<img src='/static/images/hotels/Thanh Binh Motel/ThanhBinhMotel_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Với mức giá hợp lý, dịch vụ chu đáo và vị trí thuận tiện, Thanh Bình Motel là điểm dừng chân phù hợp cho những ai muốn tiết kiệm chi phí nhưng vẫn đảm bảo sự thoải mái và thuận lợi khi du lịch Đà Nẵng.
</p>",còn,1,
Sunrise Nha Trang,Nha Trang,1000000,4,4.4,https://images.unsplash.com/photo-1584132967334-10e028bd69f7?auto=format&fit=crop&w=800&q=60,True,True,True,True,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Sunrise Nha Trang Beach Hotel & Spa tọa lạc ngay trên đường Trần Phú – tuyến đường ven biển đẹp nhất thành phố Nha Trang. Với vị trí đắc địa chỉ vài bước chân là đến biển, khách sạn mang đến cho du khách tầm nhìn hướng biển tuyệt đẹp và sự thuận tiện tối đa trong việc khám phá thành phố biển.
</p>
<img src='/static/images/hotels/Sunrise Nha Trang/SunriseNhaTrang_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn được thiết kế theo phong cách kiến trúc tân cổ điển sang trọng và đầy tinh tế. Các phòng nghỉ rộng rãi, trang bị đầy đủ tiện nghi hiện đại cùng ban công riêng để du khách có thể thưởng thức ánh bình minh hoặc khung cảnh biển về đêm lộng lẫy.
</p>
<img src='/static/images/hotels/Sunrise Nha Trang/SunriseNhaTrang_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Sunrise Nha Trang cung cấp nhiều tiện ích cao cấp như hồ bơi ngoài trời lớn, spa chăm sóc sức khỏe, phòng gym và câu lạc bộ giải trí. Nhà hàng trong khuôn viên phục vụ đa dạng ẩm thực Việt Nam và quốc tế, mang đến trải nghiệm ẩm thực đẳng cấp ngay tại khách sạn.
</p>
<img src='/static/images/hotels/Sunrise Nha Trang/SunriseNhaTrang_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Với phong cách phục vụ chuyên nghiệp, không gian sang trọng và vị trí trung tâm thuận lợi, Sunrise Nha Trang là lựa chọn hoàn hảo cho những kỳ nghỉ thư giãn, lãng mạn và đáng nhớ tại thành phố biển xinh đẹp này.
</p>",còn,1,
Vinpearl Resort Nha Trang,Nha Trang,1800000,5,4.8,https://images.unsplash.com/photo-1600585154340-be6161a56a0c?auto=format&fit=crop&w=800&q=60,True,True,True,True,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Vinpearl Resort Nha Trang tọa lạc trên đảo Hòn Tre tuyệt đẹp, sở hữu bãi biển riêng và không gian nghỉ dưỡng đẳng cấp giữa thiên nhiên trong lành. Với vị trí tách biệt khỏi sự náo nhiệt của thành phố, nơi đây mang đến cho du khách kỳ nghỉ yên bình, thư giãn cùng cảnh biển xanh ngắt và bãi cát trắng mịn.
</p>
</p>
<img src='/static/images/hotels/Vinpearl Resort Nha Trang/VinpearlResortNhaTrang_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Resort nổi bật với kiến trúc sang trọng mang phong cách nhiệt đới kết hợp Á – Âu tinh tế. Các phòng nghỉ rộng rãi, nội thất hiện đại cùng ban công hướng biển hoặc khuôn viên xanh mát, giúp du khách tận hưởng trọn vẹn vẻ đẹp của đảo và biển Nha Trang từ mọi góc nhìn.
</p>
<img src='/static/images/hotels/Vinpearl Resort Nha Trang/VinpearlResortNhaTrang_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Tại Vinpearl Resort Nha Trang, du khách có thể hòa mình vào hồ bơi ngoài trời rộng lớn, trải nghiệm spa thư giãn, tham gia các hoạt động thể thao biển hay thưởng thức ẩm thực cao cấp tại hệ thống nhà hàng đa dạng. Ngoài ra, resort còn nằm liền kề VinWonders – thiên đường vui chơi giải trí nổi tiếng dành cho mọi lứa tuổi.
</p>
<img src='/static/images/hotels/Vinpearl Resort Nha Trang/VinpearlResortNhaTrang_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Với dịch vụ tiêu chuẩn quốc tế, đội ngũ nhân viên chuyên nghiệp và hệ sinh thái du lịch – giải trí trọn vẹn, Vinpearl Resort Nha Trang là lựa chọn lý tưởng cho các kỳ nghỉ gia đình, tuần trăng mật hay các chuyến du lịch nghỉ dưỡng sang trọng tại thành phố biển xinh đẹp này.
</p>",còn,1,https://images.squarespace-cdn.com/content/v1/524b5395e4b0ad97e93a5b0f/c408ec81-6b03-4687-861a-c9f4d7cda8e4/NDA-NTCP%2B%281%29.jpg

Liberty Central Nha Trang,Nha Trang,800000,3,4.1,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=60,True,True,False,False,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Tọa lạc tại một vị trí thuận tiện, Liberty Central Nha Trang Hotel cung cấp chỗ ở trang nhã, sang trọng với truy cập Wi-Fi miễn phí trong toàn bộ khuôn viên. Khách sạn sở hữu hồ bơi ngoài trời, phòng xông hơi khô, trung tâm thể dục và tiện nghi hội họp, mang đến trải nghiệm nghỉ dưỡng tiện nghi cho du khách.
</p>
<img src='/static/images/hotels/Liberty Central Nha Trang/LibertyCentralNhaTrang_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn chỉ cách Bãi biển Nha Trang 200 m và Trung tâm Thuyền buồm Việt Nam 300 m, giúp du khách dễ dàng tận hưởng biển xanh cát trắng cũng như các hoạt động giải trí nổi bật tại thành phố biển. Sân bay Quốc tế Cam Ranh cách khách sạn khoảng 27 km, thuận tiện cho việc di chuyển.
</p>
<img src='/static/images/hotels/Liberty Central Nha Trang/LibertyCentralNhaTrang_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Các phòng nghỉ tại Liberty Central Nha Trang Hotel được thiết kế hiện đại và trang nhã với đầy đủ tiện nghi như điều hòa, TV truyền hình cáp màn hình phẳng, minibar và ấm đun nước điện. Phòng tắm riêng đi kèm áo choàng tắm, dép và tiện nghi vòi sen, mang đến sự thoải mái tối đa cho khách lưu trú.
</p>
<img src='/static/images/hotels/Liberty Central Nha Trang/LibertyCentralNhaTrang_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Du khách có thể thư giãn với dịch vụ mát-xa tại spa, giải trí với karaoke hoặc thưởng thức ẩm thực hấp dẫn tại nhà hàng trong khuôn viên. Nhân viên lễ tân 24/7 luôn sẵn sàng hỗ trợ các dịch vụ giặt là, đưa đón sân bay và nhiều nhu cầu khác để chuyến nghỉ tại Nha Trang thêm trọn vẹn.
</p>",còn,1,
Blue Sea Hostel,Nha Trang,400000,2,3.0,https://images.unsplash.com/photo-1584132967334-10e028bd69f7?auto=format&fit=crop&w=800&q=60,False,False,True,True,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Blue Sea Hotel Nha Trang tọa lạc gần bãi biển tuyệt đẹp của thành phố, mang đến không gian lưu trú thoải mái và thuận tiện cho những ai muốn tận hưởng kỳ nghỉ bên biển. Với vị trí lý tưởng, du khách có thể dễ dàng di chuyển đến các điểm tham quan nổi tiếng trong khu vực.
</p>
<img src='/static/images/hotels/Blue Sea Hostel/BlueSeaHostel_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn cung cấp hệ thống phòng nghỉ trang nhã, đầy đủ tiện nghi như điều hòa không khí, TV màn hình phẳng, minibar và Wi-Fi miễn phí trong toàn bộ khuôn viên. Một số phòng có cửa sổ hoặc ban công thoáng mát nhìn ra thành phố, mang đến trải nghiệm thư giãn dễ chịu cho du khách.
</p>
<img src='/static/images/hotels/Blue Sea Hostel/BlueSeaHostel_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Đội ngũ nhân viên thân thiện, chuyên nghiệp luôn sẵn sàng hỗ trợ khách lưu trú 24/7 với các dịch vụ như giặt ủi, tư vấn tour và đặt phương tiện di chuyển. Không chỉ là nơi nghỉ chân, khách sạn còn là điểm khởi đầu lý tưởng để khám phá vẻ đẹp biển cả và văn hóa địa phương.
</p>
<img src='/static/images/hotels/Blue Sea Hostel/BlueSeaHostel_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Blue Sea Hotel Nha Trang là lựa chọn phù hợp cho cả du lịch và công tác, mang đến sự thoải mái và tiện nghi với chi phí hợp lý. Đây chắc chắn sẽ là điểm đến lý tưởng cho hành trình khám phá thành phố biển xinh đẹp của bạn.
</p>",còn,1,
Happy Budget Inn,Nha Trang,220000,1,2.3,https://pix8.agoda.net/hotelImages/281378/-1/4a990da89eaae1f2a7ba6bb0e0af827f.jpg?ca=0&ce=1&s=1024x,False,False,False,False,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Happy Hotel Nha Trang sở hữu khu vườn, phòng chờ chung, nhà hàng và quầy bar, mang đến không gian nghỉ dưỡng tiện nghi cho du khách. Khách sạn 3 sao này còn cung cấp Wi-Fi miễn phí, bếp chung, dịch vụ phòng, quầy lễ tân 24 giờ, dịch vụ tiền sảnh và dịch vụ thu đổi ngoại tệ.
</p>
<img src='/static/images/hotels/Happy Budget Inn/HappyBudgetInn_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Các phòng nghỉ tại Happy Hotel Nha Trang đều được trang bị điều hòa, bàn làm việc, ấm đun nước, lò vi sóng, két an toàn, TV màn hình phẳng, sân hiên và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Nội thất gồm ga trải giường và khăn tắm, mang lại sự thoải mái và tiện nghi cho khách lưu trú.
</p>
<img src='/static/images/hotels/Happy Budget Inn/HappyBudgetInn_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn phục vụ bữa sáng kiểu Á, đồng thời cung cấp các dịch vụ thuê xe đạp và thuê ô tô. Du khách có thể tham gia các hoạt động ngoài trời như leo núi và đi xe đạp để khám phá khu vực xung quanh một cách thú vị.
</p>
<img src='/static/images/hotels/Happy Budget Inn/HappyBudgetInn_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Happy Hotel Nha Trang nằm gần các điểm tham quan nổi tiếng như Bãi biển Nha Trang, Tháp Trầm Hương và Trung tâm thương mại Nha Trang Center. Sân bay quốc tế Cam Ranh cách khách sạn khoảng 35 km, thuận tiện cho việc di chuyển của du khách.
</p>",còn,1,
Saigon Prince Hotel,Ho Chi Minh,850000,4,4.3,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=60,True,True,False,False,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Saigon Prince Hotel là khách sạn boutique cao cấp tọa lạc trên Đại lộ Nguyễn Huệ, ngay trung tâm quận 1, Sài Gòn. Khách sạn cung cấp chỗ nghỉ sang trọng với Wi-Fi miễn phí trong toàn bộ khuôn viên. Du khách chỉ mất vài phút đi bộ để đến Chợ Bến Thành, Nhà hát Thành phố Sài Gòn và bờ sông Sài Gòn thơ mộng.
</p>
<img src='/static/images/hotels/Saigon Prince Hotel/SaigonPrinceHotel_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Các phòng nghỉ tại Saigon Prince Hotel được thiết kế tinh tế, trang nhã với tầm nhìn ra sông hoặc cảnh thành phố. Các tiện nghi nổi bật gồm dép, máy sấy tóc, nước uống trực tiếp từ vòi, cùng các dịch vụ miễn phí như báo hàng ngày và trả phòng trễ. Nội thất hiện đại và không gian rộng rãi mang đến sự thoải mái tối đa cho khách lưu trú.
</p>
<img src='/static/images/hotels/Saigon Prince Hotel/SaigonPrinceHotel_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn cung cấp nhiều tiện ích giải trí và thư giãn, bao gồm phòng tập thể dục, hồ bơi ngoài trời, spa và các phòng họp hiện đại phục vụ nhu cầu tổ chức sự kiện hoặc hội thảo. Đây là nơi lý tưởng cho cả khách công tác và du lịch muốn kết hợp nghỉ dưỡng và khám phá thành phố.
</p>
<img src='/static/images/hotels/Saigon Prince Hotel/SaigonPrinceHotel_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Nhà hàng Grill Restaurant trong khách sạn phục vụ ẩm thực Việt Nam chính thống, đồng thời mang đến các món ăn nổi tiếng của Singapore, Malaysia, Indonesia và phương Tây cùng bộ sưu tập rượu vang tinh tế. Saigon Prince Hotel nằm gần Bảo tàng Thành phố Hồ Chí Minh và chỉ cách Sân bay Quốc tế Tân Sơn Nhất khoảng 7 km, thuận tiện cho việc di chuyển.
</p>",còn,1,
The Reverie Saigon,Ho Chi Minh,2500000,5,4.9,https://images.unsplash.com/photo-1600585154340-be6161a56a0c?auto=format&fit=crop&w=800&q=60,True,True,False,True,"
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Tọa lạc tại vị trí thuận tiện ở Quận 1, The Reverie Saigon Hotel cung cấp chỗ nghỉ sang trọng và đầy phong cách với truy cập Wi-Fi miễn phí trong các phòng nghỉ. Khách sạn sở hữu hồ bơi ngoài trời, trung tâm thể dục và phòng xông hơi khô ngay trong khuôn viên, mang đến trải nghiệm nghỉ dưỡng đẳng cấp cho du khách.
</p>
<img src='/static/images/hotels/The Reverie Saigon/TheReverieSaigon_review1.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách sạn chỉ cách Thương Xá Tax 300 m và Nhà hát Lớn 400 m. Trung tâm thương mại Union Square cách 500 m, trong khi Sân bay Quốc tế Tân Sơn Nhất cách khoảng 8 km, thuận tiện cho khách di chuyển và khám phá các điểm tham quan nổi bật tại trung tâm Sài Gòn.
</p>
<img src='/static/images/hotels/The Reverie Saigon/TheReverieSaigon_review2.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Các phòng máy lạnh tại The Reverie Saigon Hotel được trang trí tinh tế với tủ quần áo, minibar, TV màn hình phẳng và khu vực tiếp khách thoải mái. Phòng tắm riêng đi kèm bồn tắm spa, tiện nghi vòi sen, áo choàng tắm và đồ vệ sinh cá nhân miễn phí, cùng tiện nghi ủi để du khách tận hưởng sự tiện lợi tối đa.
</p>
<img src='/static/images/hotels/The Reverie Saigon/TheReverieSaigon_review3.jpg' style='width:800px; display:block; margin:20px auto;'>
<br>
<p style='font-size:18px; line-height:1.8; font-weight:bold; text-indent:2em;'>
Khách có thể thư giãn với liệu pháp mát-xa tại spa hoặc thưởng thức đồ uống tại quầy bar. Nhà hàng trong khách sạn phục vụ đa dạng món ăn Châu Á và phương Tây, đồng thời cung cấp dịch vụ ăn uống riêng tư tại phòng. Quầy lễ tân 24 giờ hỗ trợ các dịch vụ như giữ hành lý, đặt xe và đưa đón sân bay, đảm bảo kỳ nghỉ của du khách trọn vẹn và thoải mái.
</p>",còn,1,
